2020-04-01 23:14:59.383 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...environmentPrepared..Windows 10
2020-04-01 23:17:44.631 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextLoaded...
2020-04-01 23:17:46.398 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-01 23:17:46.403 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-04-01 23:17:46.453 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 20ms. Found 0 repository interfaces.
2020-04-01 23:17:47.212 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-01 23:17:47.893 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2020-04-01 23:17:47.911 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2020-04-01 23:17:47.913 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-04-01 23:17:47.914 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2020-04-01 23:17:48.095 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/springboot] - Initializing Spring embedded WebApplicationContext
2020-04-01 23:17:48.096 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3464 ms
2020-04-01 23:17:48.271 [main] INFO  com.momolela.listener.servletListener.MyListener - ===========web应用启动了
2020-04-01 23:17:49.146 [main] INFO  com.momolela.config.MyAppConfig - 通过@Configuration和@Bean注解添加helloWorldService对象到容器中了
2020-04-01 23:17:49.764 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-04-01 23:17:52.492 [main] INFO  io.searchbox.client.AbstractJestClient - Setting server pool to a list of 1 servers: [http://localhost:9200]
2020-04-01 23:17:52.496 [main] INFO  io.searchbox.client.JestClientFactory - Using multi thread/connection supporting pooling connection manager
2020-04-01 23:17:52.707 [main] INFO  io.searchbox.client.JestClientFactory - Using custom GSON instance
2020-04-01 23:17:52.708 [main] INFO  io.searchbox.client.JestClientFactory - Node Discovery disabled...
2020-04-01 23:17:52.710 [main] INFO  io.searchbox.client.JestClientFactory - Idle connection reaping disabled...
2020-04-01 23:17:53.024 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2020-04-01 23:17:53.073 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path '/springboot'
2020-04-01 23:17:53.080 [main] INFO  com.momolela.SpringBootStart - Started SpringBootStart in 11.238 seconds (JVM running for 15.692)
2020-04-01 23:17:53.083 [main] INFO  c.m.l.s.HelloApplicationRunner - ApplicationRunner...run....
2020-04-01 23:17:53.084 [main] INFO  c.m.l.s.HelloCommandLineRunner - CommandLineRunner...run...[]
2020-04-01 23:19:55.449 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...environmentPrepared..Windows 10
2020-04-01 23:19:55.715 [main] INFO  c.m.l.s.HelloApplicationContextInitializer - ApplicationContextInitializer...initialize...org.springframework.web.context.support.GenericWebApplicationContext@29caf222, started on Thu Jan 01 08:00:00 CST 1970
2020-04-01 23:19:55.725 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextPrepared...
2020-04-01 23:19:55.789 [main] INFO  com.momolela.ElasticsearchTests - Starting ElasticsearchTests on DESKTOP-QMV0PHF with PID 11004 (started by Administrator in E:\idea\springboot)
2020-04-01 23:19:55.793 [main] INFO  com.momolela.ElasticsearchTests - The following profiles are active: dev
2020-04-01 23:19:55.901 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextLoaded...
2020-04-01 23:19:59.874 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-01 23:19:59.892 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-04-01 23:19:59.987 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 54ms. Found 0 repository interfaces.
2020-04-01 23:20:01.142 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-01 23:20:03.574 [main] INFO  com.momolela.config.MyAppConfig - 通过@Configuration和@Bean注解添加helloWorldService对象到容器中了
2020-04-01 23:20:06.534 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-04-01 23:20:12.229 [main] INFO  io.searchbox.client.AbstractJestClient - Setting server pool to a list of 1 servers: [http://localhost:9200]
2020-04-01 23:20:12.232 [main] INFO  io.searchbox.client.JestClientFactory - Using multi thread/connection supporting pooling connection manager
2020-04-01 23:20:12.461 [main] INFO  io.searchbox.client.JestClientFactory - Using custom GSON instance
2020-04-01 23:20:12.461 [main] INFO  io.searchbox.client.JestClientFactory - Node Discovery disabled...
2020-04-01 23:20:12.462 [main] INFO  io.searchbox.client.JestClientFactory - Idle connection reaping disabled...
2020-04-01 23:20:12.989 [main] INFO  com.momolela.ElasticsearchTests - Started ElasticsearchTests in 19.279 seconds (JVM running for 23.579)
2020-04-01 23:20:12.998 [main] INFO  c.m.l.s.HelloApplicationRunner - ApplicationRunner...run....
2020-04-01 23:20:12.998 [main] INFO  c.m.l.s.HelloCommandLineRunner - CommandLineRunner...run...[]
2020-04-01 23:20:14.585 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-04-01 23:35:35.558 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...environmentPrepared..Windows 10
2020-04-01 23:35:35.956 [main] INFO  c.m.l.s.HelloApplicationContextInitializer - ApplicationContextInitializer...initialize...org.springframework.web.context.support.GenericWebApplicationContext@46cf05f7, started on Thu Jan 01 08:00:00 CST 1970
2020-04-01 23:35:35.971 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextPrepared...
2020-04-01 23:35:35.989 [main] INFO  com.momolela.ElasticsearchTests - Starting ElasticsearchTests on DESKTOP-QMV0PHF with PID 4488 (started by Administrator in E:\idea\springboot)
2020-04-01 23:35:35.992 [main] INFO  com.momolela.ElasticsearchTests - The following profiles are active: dev
2020-04-01 23:35:36.172 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextLoaded...
2020-04-01 23:35:41.185 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-01 23:35:41.196 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-04-01 23:35:41.292 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 46ms. Found 0 repository interfaces.
2020-04-01 23:35:42.579 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-01 23:35:44.837 [main] INFO  com.momolela.config.MyAppConfig - 通过@Configuration和@Bean注解添加helloWorldService对象到容器中了
2020-04-01 23:35:47.204 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-04-01 23:35:52.763 [main] INFO  io.searchbox.client.AbstractJestClient - Setting server pool to a list of 1 servers: [http://localhost:9200]
2020-04-01 23:35:52.765 [main] INFO  io.searchbox.client.JestClientFactory - Using multi thread/connection supporting pooling connection manager
2020-04-01 23:35:53.031 [main] INFO  io.searchbox.client.JestClientFactory - Using custom GSON instance
2020-04-01 23:35:53.031 [main] INFO  io.searchbox.client.JestClientFactory - Node Discovery disabled...
2020-04-01 23:35:53.032 [main] INFO  io.searchbox.client.JestClientFactory - Idle connection reaping disabled...
2020-04-01 23:35:53.521 [main] INFO  com.momolela.ElasticsearchTests - Started ElasticsearchTests in 19.63 seconds (JVM running for 23.138)
2020-04-01 23:35:53.526 [main] INFO  c.m.l.s.HelloApplicationRunner - ApplicationRunner...run....
2020-04-01 23:35:53.526 [main] INFO  c.m.l.s.HelloCommandLineRunner - CommandLineRunner...run...[]
2020-04-01 23:35:54.591 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-04-01 23:41:46.816 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...environmentPrepared..Windows 10
2020-04-01 23:41:47.242 [main] INFO  c.m.l.s.HelloApplicationContextInitializer - ApplicationContextInitializer...initialize...org.springframework.web.context.support.GenericWebApplicationContext@4201a617, started on Thu Jan 01 08:00:00 CST 1970
2020-04-01 23:41:47.249 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextPrepared...
2020-04-01 23:41:47.262 [main] INFO  com.momolela.ElasticsearchTests - Starting ElasticsearchTests on DESKTOP-QMV0PHF with PID 14720 (started by Administrator in E:\idea\springboot)
2020-04-01 23:41:47.277 [main] INFO  com.momolela.ElasticsearchTests - The following profiles are active: dev
2020-04-01 23:41:47.553 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextLoaded...
2020-04-01 23:41:52.258 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-01 23:41:52.266 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-04-01 23:41:52.342 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 30ms. Found 0 repository interfaces.
2020-04-01 23:41:53.549 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-01 23:41:55.997 [main] INFO  com.momolela.config.MyAppConfig - 通过@Configuration和@Bean注解添加helloWorldService对象到容器中了
2020-04-01 23:41:59.599 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-04-01 23:42:06.710 [main] INFO  io.searchbox.client.AbstractJestClient - Setting server pool to a list of 1 servers: [http://127.0.0.1:9200]
2020-04-01 23:42:06.714 [main] INFO  io.searchbox.client.JestClientFactory - Using multi thread/connection supporting pooling connection manager
2020-04-01 23:42:07.093 [main] INFO  io.searchbox.client.JestClientFactory - Using custom GSON instance
2020-04-01 23:42:07.094 [main] INFO  io.searchbox.client.JestClientFactory - Node Discovery disabled...
2020-04-01 23:42:07.094 [main] INFO  io.searchbox.client.JestClientFactory - Idle connection reaping disabled...
2020-04-01 23:42:07.608 [main] INFO  com.momolela.ElasticsearchTests - Started ElasticsearchTests in 22.771 seconds (JVM running for 26.485)
2020-04-01 23:42:07.611 [main] INFO  c.m.l.s.HelloApplicationRunner - ApplicationRunner...run....
2020-04-01 23:42:07.637 [main] INFO  c.m.l.s.HelloCommandLineRunner - CommandLineRunner...run...[]
2020-04-01 23:42:09.649 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-04-01 23:43:06.916 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...environmentPrepared..Windows 10
2020-04-01 23:43:07.287 [main] INFO  c.m.l.s.HelloApplicationContextInitializer - ApplicationContextInitializer...initialize...org.springframework.web.context.support.GenericWebApplicationContext@3ecedf21, started on Thu Jan 01 08:00:00 CST 1970
2020-04-01 23:43:07.296 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextPrepared...
2020-04-01 23:43:07.341 [main] INFO  com.momolela.ElasticsearchTests - Starting ElasticsearchTests on DESKTOP-QMV0PHF with PID 8312 (started by Administrator in E:\idea\springboot)
2020-04-01 23:43:07.342 [main] INFO  com.momolela.ElasticsearchTests - The following profiles are active: dev
2020-04-01 23:43:07.434 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextLoaded...
2020-04-01 23:43:10.338 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-01 23:43:10.346 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-04-01 23:43:10.433 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 40ms. Found 0 repository interfaces.
2020-04-01 23:43:11.619 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-01 23:43:13.920 [main] INFO  com.momolela.config.MyAppConfig - 通过@Configuration和@Bean注解添加helloWorldService对象到容器中了
2020-04-01 23:43:16.435 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-04-01 23:43:22.497 [main] INFO  io.searchbox.client.AbstractJestClient - Setting server pool to a list of 1 servers: [http://127.0.0.1:9200]
2020-04-01 23:43:22.500 [main] INFO  io.searchbox.client.JestClientFactory - Using multi thread/connection supporting pooling connection manager
2020-04-01 23:43:22.780 [main] INFO  io.searchbox.client.JestClientFactory - Using custom GSON instance
2020-04-01 23:43:22.784 [main] INFO  io.searchbox.client.JestClientFactory - Node Discovery disabled...
2020-04-01 23:43:22.785 [main] INFO  io.searchbox.client.JestClientFactory - Idle connection reaping disabled...
2020-04-01 23:43:23.353 [main] INFO  com.momolela.ElasticsearchTests - Started ElasticsearchTests in 18.087 seconds (JVM running for 22.307)
2020-04-01 23:43:23.379 [main] INFO  c.m.l.s.HelloApplicationRunner - ApplicationRunner...run....
2020-04-01 23:43:23.379 [main] INFO  c.m.l.s.HelloCommandLineRunner - CommandLineRunner...run...[]
2020-04-01 23:43:24.606 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-04-01 23:44:21.689 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...environmentPrepared..Windows 10
2020-04-01 23:44:22.305 [main] INFO  c.m.l.s.HelloApplicationContextInitializer - ApplicationContextInitializer...initialize...org.springframework.web.context.support.GenericWebApplicationContext@74cf8b28, started on Thu Jan 01 08:00:00 CST 1970
2020-04-01 23:44:22.313 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextPrepared...
2020-04-01 23:44:22.340 [main] INFO  com.momolela.ElasticsearchTests - Starting ElasticsearchTests on DESKTOP-QMV0PHF with PID 2816 (started by Administrator in E:\idea\springboot)
2020-04-01 23:44:22.343 [main] INFO  com.momolela.ElasticsearchTests - The following profiles are active: dev
2020-04-01 23:44:22.465 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextLoaded...
2020-04-01 23:44:26.273 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-01 23:44:26.284 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-04-01 23:44:26.371 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 36ms. Found 0 repository interfaces.
2020-04-01 23:44:27.457 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-01 23:44:30.812 [main] INFO  com.momolela.config.MyAppConfig - 通过@Configuration和@Bean注解添加helloWorldService对象到容器中了
2020-04-01 23:44:33.782 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-04-01 23:44:41.577 [main] INFO  io.searchbox.client.AbstractJestClient - Setting server pool to a list of 1 servers: [http://127.0.0.1:9200]
2020-04-01 23:44:41.580 [main] INFO  io.searchbox.client.JestClientFactory - Using multi thread/connection supporting pooling connection manager
2020-04-01 23:44:41.814 [main] INFO  io.searchbox.client.JestClientFactory - Using custom GSON instance
2020-04-01 23:44:41.814 [main] INFO  io.searchbox.client.JestClientFactory - Node Discovery disabled...
2020-04-01 23:44:41.815 [main] INFO  io.searchbox.client.JestClientFactory - Idle connection reaping disabled...
2020-04-01 23:44:42.232 [main] INFO  com.momolela.ElasticsearchTests - Started ElasticsearchTests in 22.229 seconds (JVM running for 25.797)
2020-04-01 23:44:42.237 [main] INFO  c.m.l.s.HelloApplicationRunner - ApplicationRunner...run....
2020-04-01 23:44:42.238 [main] INFO  c.m.l.s.HelloCommandLineRunner - CommandLineRunner...run...[]
2020-04-01 23:44:43.214 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-04-02 00:22:27.144 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...environmentPrepared..Windows 10
2020-04-02 00:22:27.818 [main] INFO  c.m.l.s.HelloApplicationContextInitializer - ApplicationContextInitializer...initialize...org.springframework.web.context.support.GenericWebApplicationContext@6a078481, started on Thu Jan 01 08:00:00 CST 1970
2020-04-02 00:22:27.826 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextPrepared...
2020-04-02 00:22:27.841 [main] INFO  com.momolela.ElasticsearchTests - Starting ElasticsearchTests on DESKTOP-QMV0PHF with PID 8432 (started by Administrator in E:\idea\springboot)
2020-04-02 00:22:28.074 [main] INFO  com.momolela.ElasticsearchTests - The following profiles are active: dev
2020-04-02 00:22:28.496 [main] INFO  c.m.l.s.HelloSpringApplicationRunListener - SpringApplicationRunListener...contextLoaded...
2020-04-02 00:22:32.818 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-02 00:22:32.839 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-04-02 00:22:33.456 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 602ms. Found 1 repository interfaces.
2020-04-02 00:22:33.467 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-02 00:22:33.469 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-04-02 00:22:33.494 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 24ms. Found 0 repository interfaces.
2020-04-02 00:22:33.530 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-02 00:22:33.534 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-04-02 00:22:33.577 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.momolela.repository.ArticleRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2020-04-02 00:22:33.578 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 20ms. Found 0 repository interfaces.
2020-04-02 00:22:35.340 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-02 00:22:37.514 [main] INFO  com.momolela.config.MyAppConfig - 通过@Configuration和@Bean注解添加helloWorldService对象到容器中了
2020-04-02 00:22:41.711 [main] INFO  org.elasticsearch.plugins.PluginsService - no modules loaded
2020-04-02 00:22:41.714 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.index.reindex.ReindexPlugin]
2020-04-02 00:22:41.715 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.join.ParentJoinPlugin]
2020-04-02 00:22:41.715 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.percolator.PercolatorPlugin]
2020-04-02 00:22:41.715 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.script.mustache.MustachePlugin]
2020-04-02 00:22:41.715 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.transport.Netty4Plugin]
2020-04-02 00:22:49.336 [main] INFO  org.elasticsearch.plugins.PluginsService - no modules loaded
2020-04-02 00:22:49.337 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.index.reindex.ReindexPlugin]
2020-04-02 00:22:49.337 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.join.ParentJoinPlugin]
2020-04-02 00:22:49.338 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.percolator.PercolatorPlugin]
2020-04-02 00:22:49.339 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.script.mustache.MustachePlugin]
2020-04-02 00:22:49.339 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.transport.Netty4Plugin]
2020-04-02 00:22:49.801 [main] INFO  o.s.d.e.client.TransportClientFactoryBean - Adding transport node : 127.0.0.1:9200
2020-04-02 00:23:54.201 [main] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

